Student_id;Unit_id;Semester;Note;BNF
1516;143050;4025;NT;E
1516;143051;4025;belegt;E
1516;143051;4025;m.E.;E
1516;143151;4025;NT;5
1516;143069;4025;belegt;E
1516;143163;4025;m.E.;E
1516;143163;4025;2.3;5
1516;143166;4025;m.E.;E
1516;143149;4025;o.E.;E
1516;143169;4026;2.3;5
1516;143169;4026;NT;5
1516;143156;4026;1.3;5
1516;143151;4026;3.3;5
1516;143151;4026;NT;5
1516;143069;4026;belegt;E
1516;143069;4026;m.E.;E
1516;143163;4026;m.E.;E
1516;143163;4026;1.3;5
1516;143156;4026;m.E.;E
1516;143169;4026;m.E.;E
1516;143101;4026;1.3;5
1516;143102;4026;m.E.;E
1516;143105;4026;NT;5
1516;143106;4026;o.E.;E
1516;143149;4027;3.3;5
1516;143149;4027;NT;5
1516;143019;4027;NT;5
1516;143019;4027;1.7;5
1516;143050;4027;belegt;E
1516;143050;4027;m.E.;E
1516;143167;4027;NT;5
1516;143167;4027;2.3;5
1516;143167;4027;belegt;E
1516;143167;4027;m.E.;E
1516;143149;4027;m.E.;E
1516;143105;4027;1.3;5
1516;143106;4027;m.E.;E
1516;143063;4028;1.3;5
1516;143063;4028;NT;5
1517;143064;4017;2.3;5
1517;143132;4017;2.3;5
1517;143133;4017;1.7;5
1517;143135;4017;1.7;5
1517;143137;4017;1.3;5
1517;143006;4017;1.3;5
1517;143065;4017;m.E.;E
1517;143133;4017;m.E.;E
1517;143135;4017;m.E.;E
1517;143066;4018;3.3;5
1517;143144;4018;1.3;5
1517;143009;4018;1.7;5
1517;143010;4018;1.7;5
1517;143164;4018;2.3;5
1517;143140;4018;2.3;5
1517;143067;4018;m.E.;E
1517;143039;4018;m.E.;E
1517;143040;4018;m.E.;E
1517;143041;4018;m.E.;E
1517;143164;4018;m.E.;E
1517;143140;4018;m.E.;E
1517;143147;4019;NT;5
1517;143013;4019;2.3;5
1517;143153;4019;2.3;5
1517;143169;4019;2.3;5
1517;143149;4019;3.3;5
1517;143149;4019;NT;5
1517;143151;4019;3.3;5
1517;143151;4019;NT;5
1517;143147;4019;belegt;E
1517;143044;4019;m.E.;E
1517;143156;4019;2.3;5
1517;143149;4019;1.3;5
1517;143069;4019;m.E.;E
1517;143147;4020;NT;5
1517;143147;4020;1.3;5
1517;143019;4020;NT;5
1517;143158;4020;2.3;5
1517;143158;4020;NT;5
1517;143021;4020;2.3;5
1517;143021;4020;NT;5
1517;143165;4020;2.3;5
1517;143165;4020;NT;5
1517;143156;4020;NT;5
1517;143163;4020;1.7;5
1517;143147;4020;m.E.;E
1517;143050;4020;belegt;E
1517;143051;4020;m.E.;E
1517;143165;4020;belegt;E
1517;143165;4020;m.E.;E
1517;143019;4021;1.3;5
1517;143019;4021;NT;5
1517;143156;4021;1.3;5
1517;143156;4021;NT;5
1517;143167;4021;NT;5
1517;143167;4021;1.3;5
1517;143166;4021;3.3;5
1517;143166;4021;NT;5
1517;143105;4021;m.E.;E
1517;143168;4021;NT;5
1517;143168;4021;1.7;5
1517;143163;4021;1.7;5
1517;143034;4021;NT;5
1517;143034;4021;2.3;5
1517;143050;4021;belegt;E
1517;143050;4021;m.E.;E
1517;143167;4021;belegt;E
1517;143167;4021;m.E.;E
1517;143166;4021;2.3;5
1517;143062;4021;belegt;E
1517;143062;4021;m.E.;E
1517;143063;4022;2.3;5
1518;143064;4032;1.3;5
1518;143064;4032;NT;5
1518;143132;4032;1.3;5
1518;143133;4032;1.7;5
1518;143135;4032;NT;5
1518;143135;4032;1.3;5
1518;143137;4032;1.3;5
1518;143137;4032;NT;5
1518;143009;4033;NT;5
1518;143009;4033;1.7;5
1518;143010;4033;NT;5
1518;143010;4033;1.3;5
1518;143066;4033;1.3;5
1518;143066;4033;NT;5
1518;143140;4033;NT;5
1518;143140;4033;1.3;5
1518;143144;4033;2.3;5
1518;143144;4033;NT;5
1518;143013;4034;NT;5
1518;143013;4034;1.3;5
1518;143147;4034;2.3;5
1518;143147;4034;NT;5
1518;143151;4034;NT;5
1518;143151;4034;1.3;5
1518;143153;4034;NT;5
1518;143153;4034;1.7;5
1518;143019;4035;1.7;5
1518;143156;4035;NT;5
1518;143156;4035;2.3;5
1518;143158;4035;1.3;5
1518;143158;4035;NT;5
1518;143177;4035;1.3;5
1518;143105;4036;1.3;5
1518;143149;4036;1.3;5
1519;143064;4016;NT;5
1519;143132;4016;3.3;5
1519;143133;4016;1.3;5
1519;143135;4016;5;5
1519;143135;4016;NT;5
1519;143137;4016;NT;5
1519;143006;4016;NT;5
1519;143065;4016;belegt;E
1519;143133;4016;m.E.;E
1519;143135;4016;m.E.;E
1519;143064;4017;NT;5
1519;143135;4017;NT;5
1519;143137;4017;NT;5
1519;143006;4017;NT;5
1519;143144;4017;NT;5
1519;143164;4017;4;5
1519;143065;4017;belegt;E
1519;143039;4017;belegt;E
1519;143164;4017;m.E.;E
1519;143135;4018;NT;5
1519;143137;4018;NT;5
1519;143006;4018;NT;5
1519;143147;4018;NT;5
1519;143153;4018;NT;5
1519;143169;4018;NT;5
1519;143149;4018;NT;5
1519;143135;4018;belegt;E
1519;143147;4018;belegt;E
1519;143156;4018;NT;5
1521;143132;4017;1.3;5
1521;143133;4017;1.7;5
1521;143135;4017;2.3;5
1521;143137;4017;2.3;5
1521;143006;4017;1.3;5
1521;143133;4017;m.E.;E
1521;143135;4017;m.E.;E
1521;143066;4017;2.3;5
1521;143067;4017;m.E.;E
1521;143144;4018;NT;5
1521;143009;4018;NT;5
1521;143010;4018;2.3;5
1521;143164;4018;NT;5
1521;143140;4018;2.3;5
1521;143140;4018;5;5
1521;143039;4018;o.E.;E
1521;143040;4018;m.E.;E
1521;143041;4018;m.E.;E
1521;143164;4018;o.E.;E
1521;143140;4018;belegt;E
1521;143140;4018;m.E.;E
1521;143064;4018;5;5
1521;143064;4018;NT;5
1521;143065;4018;belegt;E
1521;143065;4018;o.E.;E
1521;143144;4019;2.3;5
1521;143009;4019;NT;5
1521;143009;4019;1.7;5
1521;143164;4019;NT;5
1521;143013;4019;NT;5
1521;143013;4019;2.3;5
1521;143039;4019;m.E.;E
1521;143040;4019;m.E.;E
1521;143164;4019;o.E.;E
1521;143044;4019;belegt;E
1521;143044;4019;m.E.;E
1521;143064;4019;NT;5
1521;143065;4019;belegt;E
1521;143151;4019;3.3;5
1521;143151;4019;NT;5
1521;143069;4019;m.E.;E
1521;143164;4020;2.3;5
1521;143153;4020;1.3;5
1521;143153;4020;NT;5
1521;143169;4020;2.3;5
1521;143149;4020;NT;5
1521;143019;4020;2.3;5
1521;143019;4020;NT;5
1521;143164;4020;m.E.;E
1521;143050;4020;belegt;E
1521;143050;4020;m.E.;E
1521;143064;4020;NT;5
1521;143065;4020;belegt;E
1521;143153;4020;m.E.;E
1521;143169;4020;m.E.;E
1521;143149;4020;belegt;E
1521;143147;4021;NT;5
1521;143149;4021;NT;5
1521;143158;4021;3.3;5
1521;143158;4021;NT;5
1521;143147;4021;belegt;E
1521;143051;4021;m.E.;E
1521;143064;4021;2.3;5
1521;143064;4021;NT;5
1521;143065;4021;belegt;E
1521;143065;4021;m.E.;E
1521;143165;4021;NT;5
1521;143165;4021;1.3;5
1521;143165;4021;belegt;E
1521;143165;4021;m.E.;E
1521;143163;4021;m.E.;E
1521;143163;4021;1.3;5
1521;143149;4021;belegt;E
1521;143105;4021;3.3;5
1521;143105;4021;NT;5
1521;143106;4021;m.E.;E
1521;143147;4022;NT;5
1521;143147;4022;1.7;5
1521;143149;4022;NT;5
1521;143156;4022;1.3;5
1521;143105;4022;m.E.;E
1521;143168;4022;5;5
1521;143168;4022;NT;5
1521;143034;4022;3.3;5
1521;143034;4022;NT;5
1521;143147;4022;belegt;E
1521;143147;4022;m.E.;E
1521;143062;4022;belegt;E
1521;143062;4022;m.E.;E
1521;143167;4022;NT;5
1521;143167;4022;belegt;E
1521;143167;4022;m.E.;E
1521;143163;4022;m.E.;E
1521;143156;4022;m.E.;E
1521;143149;4022;belegt;E
1521;143063;4023;1.3;5
1521;143163;4023;2.3;5
1521;143149;4024;NT;5
1521;143166;4024;1.3;5
1521;143168;4024;3.3;5
1521;143168;4024;NT;5
1521;143167;4024;2.3;5
1521;143167;4024;NT;5
1521;143167;4024;belegt;E
1521;143167;4024;m.E.;E
1521;143166;4024;m.E.;E
1521;143149;4024;belegt;E
1521;143149;4025;NT;5
1521;143149;4025;PR;E
1521;143101;4025;1.3;5
1521;143102;4025;m.E.;E
1521;143149;4026;NT;5
1521;143149;4026;1.3;5
1521;143149;4026;m.E.;E
1522;143132;4023;NT;5
1522;143132;4023;1.7;5
1522;143133;4023;1.3;5
1522;143135;4023;1.3;5
1522;143135;4023;NT;5
1522;143137;4023;NT;5
1522;143137;4023;1.7;5
1522;143006;4023;1.3;5
1522;143006;4023;NT;5
1522;143133;4023;m.E.;E
1522;143135;4023;m.E.;E
1522;143064;4023;1.3;5
1522;143064;4023;NT;5
1522;143065;4023;m.E.;E
1522;143144;4024;1.3;5
1522;143144;4024;NT;5
1522;143009;4024;1.3;5
1522;143009;4024;NT;5
1522;143010;4024;3.3;5
1522;143010;4024;NT;5
1522;143164;4024;1.3;5
1522;143140;4024;1.3;5
1522;143140;4024;NT;5
1522;143039;4024;m.E.;E
1522;143040;4024;m.E.;E
1522;143041;4024;belegt;E
1522;143041;4024;m.E.;E
1522;143164;4024;m.E.;E
1522;143140;4024;m.E.;E
1522;143066;4024;NT;5
1522;143066;4024;2.3;5
1522;143067;4024;belegt;E
1522;143067;4024;m.E.;E
1522;143147;4025;1.3;5
1522;143147;4025;NT;5
1522;143013;4025;1.3;5
1522;143153;4025;NT;5
1522;143153;4025;1.3;5
1522;143169;4025;1.3;5
1522;143169;4025;NT;5
1522;143149;4025;1.3;5
1522;143149;4025;NT;5
1522;143147;4025;m.E.;E
1522;143044;4025;m.E.;E
1522;143165;4025;1.3;5
1522;143165;4025;m.E.;E
1522;143153;4025;belegt;E
1522;143153;4025;m.E.;E
1522;143169;4025;belegt;E
1522;143169;4025;m.E.;E
1522;143149;4025;belegt;E
1522;143149;4025;m.E.;E
1522;143019;4026;1.3;5
1522;143019;4026;NT;5
1522;143158;4026;1.3;5
1522;143166;4026;1.3;5
1522;143050;4026;belegt;E
1522;143050;4026;m.E.;E
1522;143051;4026;m.E.;E
1522;143151;4026;1.3;5
1522;143151;4026;NT;5
1522;143069;4026;belegt;E
1522;143069;4026;m.E.;E
1522;143163;4026;m.E.;E
1522;143163;4026;1.3;5
1522;143166;4026;m.E.;E
1522;143105;4026;1.3;5
1522;143106;4026;m.E.;E
1522;143156;4028;1.3;5
1522;143168;4028;NT;5
1522;143168;4028;1.7;5
1522;143034;4028;1.3;5
1522;143062;4028;m.E.;E
1522;143167;4028;1.3;5
1522;143167;4028;NT;5
1522;143167;4028;belegt;E
1522;143167;4028;m.E.;E
1522;143163;4028;belegt;E
1522;143163;4028;m.E.;E
1522;143163;4028;1.3;5
1522;143163;4028;NT;5
1522;143156;4028;m.E.;E
1522;143063;4029;1.3;5
1523;143064;4035;2.3;5
1523;143064;4035;NT;5
1523;143132;4035;NT;5
1523;143132;4035;1.7;5
1523;143133;4035;2.3;5
1523;143135;4035;1.3;5
1523;143137;4035;3.3;5
1523;143137;4035;NT;5
1523;143009;4036;NT;5
1523;143010;4036;4;5
1523;143066;4036;5;5
1523;143140;4036;NT;5
1523;143144;4036;3.3;5
1524;143064;4014;5;5
1524;143132;4014;2.3;5
1524;143133;4014;1.7;5
1524;143135;4014;2.3;5
1524;143137;4014;NT;5
1524;143006;4014;NT;5
1524;143065;4014;o.E.;E
1524;143133;4014;m.E.;E
1524;143135;4014;m.E.;E
1525;143064;4036;NT;5
1525;143133;4036;5;5
1525;143135;4036;NT;5
1525;143137;4036;NT;5
1526;143132;4015;NT;5
1526;143133;4015;NT;5
1526;143137;4015;NT;5
1526;143006;4015;NT;5
1526;143133;4015;m.E.;E
1526;143132;4016;1.7;5
1526;143133;4016;1.7;5
1526;143135;4016;1.3;5
1526;143137;4016;1.3;5
1526;143006;4016;1.3;5
1526;143009;4016;2.3;5
1526;143010;4016;3.3;5
1526;143147;4016;NT;5
1526;143140;4016;1.3;5
1526;143133;4016;m.E.;E
1526;143135;4016;m.E.;E
1526;143040;4016;m.E.;E
1526;143041;4016;m.E.;E
1526;143147;4016;belegt;E
1526;143140;4016;m.E.;E
1526;143144;4017;2.3;5
1526;143164;4017;2.3;5
1526;143147;4017;NT;5
1526;143013;4017;NT;5
1526;143169;4017;2.3;5
1526;143149;4017;3.3;5
1526;143158;4017;1.3;5
1526;143039;4017;m.E.;E
1526;143164;4017;m.E.;E
1526;143147;4017;belegt;E
1526;143044;4017;belegt;E
1526;143169;4017;NT;5
1526;143149;4017;1.7;5
1526;143051;4017;m.E.;E
1526;143147;4018;NT;5
1526;143147;4018;2.3;5
1526;143013;4018;NT;5
1526;143013;4018;1.7;5
1526;143153;4018;NT;5
1526;143151;4018;2.3;5
1526;143168;4018;NT;5
1526;143147;4018;m.E.;E
1526;143044;4018;m.E.;E
1526;143156;4018;NT;5
1526;143169;4018;2.3;5
1526;143069;4018;m.E.;E
1526;143153;4019;NT;5
1526;143019;4019;NT;5
1526;143019;4019;1.7;5
1526;143168;4019;3.3;5
1526;143168;4019;NT;5
1526;143163;4019;1.3;5
1526;143156;4019;NT;5
1526;143050;4019;belegt;E
1526;143050;4019;m.E.;E
1526;143153;4020;NT;5
1526;143153;4020;1.7;5
1526;143033;4020;1.3;5
1526;143156;4020;NT;5
1526;143156;4020;1.7;5
1526;143061;4020;m.E.;E
1526;143166;4024;1.3;5
1526;143166;4024;m.E.;E
1528;143064;4011;3.3;5
1528;143132;4011;3.3;5
1528;143133;4011;3.3;5
1528;143135;4011;2.3;5
1528;143137;4011;4;5
1528;143137;4011;5;5
1528;143006;4011;1.3;5
1528;143065;4011;m.E.;E
1528;143133;4011;m.E.;E
1528;143135;4011;belegt;E
1528;143135;4011;m.E.;E
1528;143066;4012;3.3;5
1528;143066;4012;5;5
1528;143144;4012;5;5
1528;143009;4012;2.3;5
1528;143010;4012;1.7;5
1528;143164;4012;1.7;5
1528;143147;4012;2.3;5
1528;143067;4012;m.E.;E
1528;143067;4012;o.E.;E
1528;143039;4012;m.E.;E
1528;143040;4012;m.E.;E
1528;143041;4012;m.E.;E
1528;143164;4012;m.E.;E
1528;143147;4012;m.E.;E
1528;143144;4013;2.3;5
1528;143013;4013;2.3;5
1528;143140;4013;2.3;5
1528;143153;4013;5;5
1528;143153;4013;1.7;5
1528;143169;4013;3.3;5
1528;143149;4013;4;5
1528;143149;4013;NT;5
1528;143151;4013;5;5
1528;143151;4013;2.3;5
1528;143039;4013;m.E.;E
1528;143044;4013;m.E.;E
1528;143140;4013;m.E.;E
1528;143156;4013;5;5
1528;143156;4013;1.7;5
1528;143169;4013;1.3;5
1528;143149;4013;1.3;5
1528;143069;4013;o.E.;E
1528;143069;4013;m.E.;E
1528;143019;4014;1.3;5
1528;143158;4014;1.3;5
1528;143021;4014;1.3;5
1528;143165;4014;1.3;5
1528;143165;4014;5;5
1528;143156;4014;NT;5
1528;143163;4014;2.3;5
1528;143050;4014;m.E.;E
1528;143051;4014;m.E.;E
1528;143165;4014;m.E.;E
1528;143156;4015;3.3;5
1528;143167;4015;2.3;5
1528;143167;4015;NT;5
1528;143166;4015;2.3;5
1528;143105;4015;m.E.;E
1528;143163;4015;1.7;5
1528;143156;4015;1.3;5
1528;143167;4015;m.E.;E
1528;143166;4015;3.3;5
1528;143106;4015;1.3;5
1528;143063;4015;1.3;5
1528;143168;4016;4;5
1528;143034;4016;2.3;5
1528;143062;4016;m.E.;E
1529;143137;4028;NT;5
1529;143006;4028;5;5
1529;143006;4028;NT;5
1529;143064;4028;NT;5
1529;143065;4028;belegt;E
1529;143065;4028;NT;E
1530;143064;4036;3.3;5
1530;143064;4036;NT;5
1530;143132;4036;2.3;5
1530;143133;4036;2.3;5
1530;143135;4036;2.3;5
1530;143135;4036;NT;5
1530;143137;4036;1.3;5
1531;143064;4035;3.3;5
1531;143064;4035;NT;5
1531;143132;4035;4;5
1531;143133;4035;3.3;5
1531;143133;4035;NT;5
1531;143135;4035;NT;5
1531;143135;4035;1.7;5
1531;143137;4035;NT;5
1531;143137;4035;1.3;5
1531;143009;4036;2.3;5
1531;143010;4036;3.3;5
1531;143066;4036;5;5
1531;143140;4036;2.3;5
1531;143144;4036;2.3;5
1532;143064;4033;NT;5
1532;143132;4033;NT;5
1532;143133;4033;NT;5
1532;143135;4033;NT;5
1532;143137;4033;NT;5
1534;143132;4023;NT;5
1534;143133;4023;2.3;5
1534;143137;4023;5;5
1534;143133;4023;m.E.;E
1534;143132;4024;2.3;5
1534;143132;4024;NT;5
1534;143135;4024;2.3;5
1534;143137;4024;NT;5
1534;143006;4024;3.3;5
1534;143164;4024;NT;5
1534;143135;4024;m.E.;E
1534;143164;4024;belegt;E
1534;143064;4024;4;5
1534;143064;4024;NT;5
1534;143065;4024;belegt;E
1534;143065;4024;m.E.;E
1534;143137;4025;3.3;5
1534;143137;4025;NT;5
1534;143144;4025;2.3;5
1534;143009;4025;3.3;5
1534;143009;4025;NT;5
1534;143164;4025;2.3;5
1534;143164;4025;NT;5
1534;143140;4025;1.7;5
1534;143039;4025;belegt;E
1534;143039;4025;m.E.;E
1534;143040;4025;belegt;E
1534;143040;4025;m.E.;E
1534;143164;4025;belegt;E
1534;143164;4025;m.E.;E
1534;143140;4025;belegt;E
1534;143140;4025;m.E.;E
1534;143066;4025;NT;5
1534;143067;4025;belegt;E
1534;143067;4025;NT;E
1534;143010;4026;NT;5
1534;143013;4026;2.3;5
1534;143013;4026;NT;5
1534;143153;4026;NT;5
1534;143153;4026;1.3;5
1534;143169;4026;2.3;5
1534;143169;4026;NT;5
1534;143149;4026;1.3;5
1534;143149;4026;NT;5
1534;143041;4026;belegt;E
1534;143041;4026;NT;E
1534;143044;4026;belegt;E
1534;143044;4026;m.E.;E
1534;143066;4026;3.3;5
1534;143066;4026;NT;5
1534;143067;4026;belegt;E
1534;143067;4026;m.E.;E
1534;143153;4026;m.E.;E
1534;143169;4026;m.E.;E
1534;143149;4026;m.E.;E
1534;143010;4027;NT;5
1534;143147;4027;NT;5
1534;143147;4027;2.3;5
1534;143019;4027;NT;5
1534;143158;4027;NT;5
1534;143158;4027;1.7;5
1534;143041;4027;PR;E
1534;143147;4027;m.E.;E
1534;143050;4027;belegt;E
1534;143050;4027;NT;E
1534;143051;4027;belegt;E
1534;143051;4027;m.E.;E
1534;143163;4027;m.E.;E
1534;143163;4027;1.3;5
1534;143105;4027;1.3;5
1534;143106;4027;m.E.;E
1534;143168;4028;4;5
1534;143168;4028;NT;5
1534;143165;4028;NT;5
1534;143165;4028;belegt;E
1534;143165;4028;o.E.;E
1534;143163;4028;belegt;E
1534;143163;4028;NT;E
1534;143163;4028;NT;5
1534;143010;4029;NT;5
1534;143010;4029;2.3;5
1534;143019;4029;2.3;5
1534;143019;4029;NT;5
1534;143041;4029;belegt;E
1534;143041;4029;m.E.;E
1534;143050;4029;belegt;E
1534;143050;4029;m.E.;E
1534;143151;4029;NT;5
1534;143069;4029;belegt;E
1534;143069;4029;o.E.;E
1534;143167;4029;NT;5
1534;143167;4029;2.3;5
1534;143167;4029;belegt;E
1534;143167;4029;m.E.;E
1534;143166;4030;NT;5
1534;143165;4030;3.3;5
1534;143165;4030;NT;5
1534;143165;4030;belegt;E
1534;143165;4030;m.E.;E
1534;143166;4030;PR;E
1534;143099;4030;NT;5
1534;143099;4030;2.3;5
1534;143100;4030;belegt;E
1534;143100;4030;m.E.;E
1534;143156;4031;NT;5
1534;143156;4031;1.3;5
1534;143166;4031;2.3;5
1534;143166;4031;NT;5
1534;143151;4031;NT;5
1534;143151;4031;2.3;5
1534;143069;4031;belegt;E
1534;143069;4031;m.E.;E
1534;143163;4031;m.E.;E
1534;143163;4031;1.7;5
1534;143163;4031;NT;E
1534;143163;4031;NT;5
1534;143166;4031;belegt;E
1534;143166;4031;m.E.;E
1534;143156;4031;belegt;E
1534;143156;4031;m.E.;E
1534;143063;4032;NT;5
1534;143063;4033;2.3;5
1535;143064;4033;3.3;5
1535;143064;4033;NT;5
1535;143132;4033;3.3;5
1535;143009;4034;NT;5
1535;143066;4034;NT;5
1535;143133;4034;NT;5
1535;143135;4034;3.3;5
1535;143135;4034;NT;5
1535;143137;4034;NT;5
1535;143144;4034;NT;5
1535;143137;4035;NT;5
1535;143009;4035;NT;5
1535;143140;4035;NT;5
1535;143144;4035;NT;5
1535;143009;4036;NT;5
1535;143133;4036;NT;5
1535;143137;4036;NT;5
1535;143140;4036;NT;5
1535;143144;4036;NT;5
1536;143132;4026;5;5
1536;143132;4026;NT;5
1536;143133;4026;2.3;5
1536;143135;4026;4;5
1536;143135;4026;NT;5
1536;143137;4026;5;5
1536;143137;4026;NT;5
1536;143006;4026;5;5
1536;143006;4026;NT;5
1536;143133;4026;m.E.;E
1536;143135;4026;belegt;E
1536;143135;4026;m.E.;E
1536;143064;4026;2.3;5
1536;143064;4026;5;5
1536;143065;4026;m.E.;E
1536;143065;4026;o.E.;E
1536;143137;4027;NT;5
1536;143006;4027;5;5
1536;143006;4027;NT;5
1536;143144;4027;NT;5
1536;143009;4027;NT;5
1536;143164;4027;1.3;5
1536;143039;4027;PR;E
1536;143040;4027;PR;E
1536;143164;4027;m.E.;E
1536;143066;4027;NT;5
1536;143067;4027;PR;E
1537;143064;4012;3.3;5
1537;143132;4012;3.3;5
1537;143133;4012;2.3;5
1537;143135;4012;1.3;5
1537;143137;4012;3.3;5
1537;143006;4012;2.3;5
1537;143065;4012;m.E.;E
1537;143133;4012;m.E.;E
1537;143135;4012;m.E.;E
1537;143066;4013;NT;5
1537;143144;4013;2.3;5
1537;143009;4013;1.3;5
1537;143010;4013;NT;5
1537;143164;4013;1.7;5
1537;143067;4013;belegt;E
1537;143039;4013;m.E.;E
1537;143040;4013;m.E.;E
1537;143041;4013;m.E.;E
1537;143164;4013;m.E.;E
1537;143013;4014;NT;5
1537;143140;4014;NT;5
1537;143153;4014;NT;5
1537;143169;4014;NT;5
1537;143044;4014;belegt;E
1537;143140;4014;belegt;E
1537;143156;4014;NT;5
1539;143132;4028;4;5
1539;143132;4028;NT;5
1539;143133;4028;3.3;5
1539;143133;4028;NT;5
1539;143135;4028;2.3;5
1539;143135;4028;NT;5
1539;143137;4028;5;5
1539;143137;4028;NT;5
1539;143006;4028;2.3;5
1539;143006;4028;NT;5
1539;143133;4028;m.E.;E
1539;143135;4028;belegt;E
1539;143135;4028;m.E.;E
1539;143064;4028;3.3;5
1539;143064;4028;NT;5
1539;143065;4028;belegt;E
1539;143065;4028;m.E.;E
1539;143144;4029;2.3;5
1539;143009;4029;3.3;5
1539;143009;4029;NT;5
1539;143164;4029;1.7;5
1539;143140;4029;NT;5
1539;143039;4029;m.E.;E
1539;143040;4029;m.E.;E
1539;143164;4029;m.E.;E
1539;143140;4029;PR;E
1539;143066;4029;3.3;5
1539;143066;4029;NT;5
1539;143067;4029;belegt;E
1539;143067;4029;m.E.;E
1539;143137;4030;3.3;5
1539;143137;4030;5;5
1539;143147;4030;3.3;5
1539;143147;4030;NT;5
1539;143013;4030;2.3;5
1539;143153;4030;5;5
1539;143169;4030;5;5
1539;143169;4030;NT;5
1539;143149;4030;2.3;5
1539;143149;4030;NT;5
1539;143147;4030;belegt;E
1539;143147;4030;m.E.;E
1539;143044;4030;m.E.;E
1539;143153;4030;o.E.;E
1539;143169;4030;belegt;E
1539;143169;4030;m.E.;E
1539;143149;4030;belegt;E
1539;143149;4030;m.E.;E
1539;143105;4030;1.7;5
1539;143106;4030;m.E.;E
1539;143010;4031;NT;5
1539;143019;4031;NT;5
1539;143158;4031;NT;5
1539;143168;4031;NT;5
1539;143041;4031;belegt;E
1539;143041;4031;NT;E
1539;143050;4031;belegt;E
1539;143050;4031;NT;E
1539;143051;4031;belegt;E
1539;143051;4031;m.E.;E
1539;143151;4031;NT;5
1539;143069;4031;belegt;E
1539;143069;4031;o.E.;E
1541;143164;4025;NT;5
1541;143164;4025;1.7;5
1541;143164;4025;m.E.;E
1541;143132;4026;3.3;5
1541;143132;4026;NT;5
1541;143133;4026;2.3;5
1541;143135;4026;NT;5
1541;143135;4026;1.7;5
1541;143137;4026;2.3;5
1541;143137;4026;NT;5
1541;143006;4026;NT;5
1541;143006;4026;1.7;5
1541;143013;4026;NT;5
1541;143013;4026;1.7;5
1541;143169;4026;NT;5
1541;143169;4026;2.3;5
1541;143168;4026;2.3;5
1541;143168;4026;NT;5
1541;143133;4026;m.E.;E
1541;143135;4026;m.E.;E
1541;143044;4026;belegt;E
1541;143044;4026;m.E.;E
1541;143064;4026;NT;5
1541;143065;4026;belegt;E
1541;143065;4026;NT;E
1541;143066;4026;NT;5
1541;143066;4026;1.3;5
1541;143067;4026;belegt;E
1541;143067;4026;m.E.;E
1541;143169;4026;m.E.;E
1541;143147;4027;NT;5
1541;143147;4027;1.3;5
1541;143153;4027;3.3;5
1541;143153;4027;NT;5
1541;143019;4027;NT;5
1541;143019;4027;1.7;5
1541;143158;4027;NT;5
1541;143158;4027;1.3;5
1541;143147;4027;m.E.;E
1541;143050;4027;belegt;E
1541;143050;4027;m.E.;E
1541;143051;4027;belegt;E
1541;143051;4027;m.E.;E
1541;143064;4027;NT;5
1541;143064;4027;2.3;5
1541;143065;4027;belegt;E
1541;143065;4027;m.E.;E
1541;143151;4027;4;5
1541;143151;4027;NT;5
1541;143069;4027;belegt;E
1541;143069;4027;m.E.;E
1541;143165;4027;NT;5
1541;143165;4027;1.3;5
1541;143165;4027;belegt;E
1541;143165;4027;m.E.;E
1541;143153;4027;belegt;E
1541;143153;4027;m.E.;E
1541;143105;4027;1.7;5
1541;143106;4027;m.E.;E
1541;143009;4028;NT;5
1541;143149;4028;2.3;5
1541;143149;4028;NT;5
1541;143156;4028;2.3;5
1541;143156;4028;NT;5
1541;143166;4028;NT;5
1541;143040;4028;belegt;E
1541;143040;4028;o.E.;E
1541;143163;4028;belegt;E
1541;143163;4028;m.E.;E
1541;143163;4028;1.3;5
1541;143163;4028;NT;5
1541;143166;4028;belegt;E
1541;143166;4028;NT;E
1541;143156;4028;belegt;E
1541;143156;4028;m.E.;E
1541;143149;4028;belegt;E
1541;143149;4028;m.E.;E
1541;143144;4029;2.3;5
1541;143009;4029;3.3;5
1541;143009;4029;NT;5
1541;143010;4029;5;5
1541;143010;4029;NT;5
1541;143140;4029;NT;5
1541;143166;4029;2.3;5
1541;143166;4029;NT;5
1541;143039;4029;m.E.;E
1541;143040;4029;m.E.;E
1541;143041;4029;belegt;E
1541;143041;4029;o.E.;E
1541;143140;4029;belegt;E
1541;143140;4029;o.E.;E
1541;143167;4029;NT;5
1541;143167;4029;belegt;E
1541;143167;4029;NT;E
1541;143163;4029;NT;E
1541;143163;4029;NT;5
1541;143166;4029;belegt;E
1541;143166;4029;m.E.;E
1541;143099;4029;NT;5
1541;143099;4029;1.3;5
1541;143100;4029;belegt;E
1541;143100;4029;m.E.;E
1541;143010;4030;4;5
1541;143010;4030;NT;5
1541;143140;4030;NT;5
1541;143041;4030;belegt;E
1541;143041;4030;m.E.;E
1541;143140;4030;m.E.;E
1541;143063;4030;NT;5
1541;143167;4030;2.3;5
1541;143167;4030;NT;5
1541;143167;4030;belegt;E
1541;143167;4030;m.E.;E
1541;143163;4030;m.E.;E
1541;143163;4030;1.3;5
1541;143140;4031;NT;5
1541;143140;4031;2.3;5
1541;143063;4031;1.3;5
1541;143063;4032;NT;5
1542;143064;4011;3.3;5
1542;143064;4011;NT;5
1542;143132;4011;4;5
1542;143133;4011;1.7;5
1542;143135;4011;5;5
1542;143135;4011;NT;5
